Host_Id,Name,Neighbourhood ,Property_Type,Review_Scores_Rating_bin,Room_Type,Zipcode,Beds,Number_of_Records,Number_Of_Reviews,Price
13257873,NYC Apartment  !!!,Manhattan,Apartment,0,Private room,10016,1,1,0,250
13279657,Chelsea - HK Luxury & Modern Room,Manhattan,Apartment,95,Private room,10018,1,1,9,160
13269793,Apartment (Bedroom) in Upscale UWS,Manhattan,Bed & Breakfast,95,Private room,10025,1,1,26,145
13270619,factory loft in east williamsburg,Brooklyn,Apartment,85,Shared room,11206,3,1,11,80
13307646,Sunny Beautiful Apartment!,Brooklyn,Apartment,80,Entire home/apt,11216,2,1,1,100
13322259,Cozy 1BR in Beautiful Brooklyn,Brooklyn,Apartment,85,Entire home/apt,11217,1,1,9,130
13305285,Light Filled Luxury Loft - LES,Manhattan,Apartment,100,Entire home/apt,10002,1,1,2,220
13309979,Tourist love this midtown Apt!,Manhattan,Apartment,0,Entire home/apt,10016,1,1,0,350
13314076,Charming Studio - Midtown Manhattan,Manhattan,Apartment,90,Entire home/apt,10022,2,1,9,249
13323628,Beautiful Sunny Upper Westside Apt,Manhattan,Apartment,0,Entire home/apt,10024,1,1,0,220
13322169,"Lovely, quiet 1-Bedroom Apt",Manhattan,Apartment,100,Entire home/apt,10027,2,1,4,100
13304917,"Cozy Spot,Central Park & Mt Sinai!",Manhattan,Apartment,95,Entire home/apt,10029,1,1,7,89
13299977,Lovely Apartment In Manhattan,Manhattan,Apartment,0,Entire home/apt,10030,3,1,0,185
13324888,Luxury 1 Bedroom in Astoria &lt;3,Queens,Apartment,100,Entire home/apt,11102,1,1,1,160
13320340,"Beautiful, Oversize Bedroom",Brooklyn,Apartment,0,Private room,11211,1,1,0,175
13301626,1br in high rise luxury bldng in NY,Manhattan,Apartment,0,Private room,10001,1,1,0,150
13307277,Rooftop Pool and Private Bathroom,Manhattan,Apartment,80,Private room,10009,1,1,2,200
13309979,Tourist/ commuters love this place!,Manhattan,Apartment,95,Private room,10016,1,1,21,179
13322263,"Large bedroom, private terrace",Manhattan,Apartment,100,Private room,10018,1,1,1,130
13298061,"UWS Near #1, Columbia U, St. John's",Manhattan,Apartment,95,Private room,10025,1,1,13,150
13299977,Lovely room in 2 bedroom apartment,Manhattan,Apartment,100,Private room,10030,1,1,1,70
13309979,Best location in Manhattan!!!,Manhattan,Apartment,90,Shared room,10016,1,1,2,135
13351364,Big/Bright 1BR apt in Williamsburg!,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,3,115
13343955,19th Century Charmer - Clinton Hill,Brooklyn,Apartment,0,Entire home/apt,11238,2,1,0,215
13337141,Charming Studio for Cat Lovers,Manhattan,Apartment,90,Entire home/apt,10002,2,1,17,150
13325162,One bedroom in Greenwich Village,Manhattan,Apartment,0,Entire home/apt,10014,1,1,0,180
13337836,Nice 2 bedroom in great location,Manhattan,Apartment,100,Entire home/apt,10016,2,1,3,239
13342432,Midtown west duplex with terrace,Manhattan,Apartment,0,Entire home/apt,10019,2,1,0,450
13360423,"Bright, spacious 1BR",Manhattan,Apartment,90,Entire home/apt,10028,1,1,5,90
13325405,Cozy Apartment Near Central Park!,Manhattan,Apartment,85,Entire home/apt,10075,1,1,11,175
13345930,Modern / Clean ONE BEDROOM on UES,Manhattan,Apartment,0,Entire home/apt,10075,1,1,0,160
13352934,2200sf tribeca loft 5 day minimum,Manhattan,Loft,100,Entire home/apt,10013,2,1,1,600
13327592,Nice bedroom in Manhattan.,Manhattan,Apartment,90,Private room,10025,1,1,26,110
13341919,Cozy Room in UES Apartment,Manhattan,Apartment,0,Private room,10128,1,1,0,65
13389173,Modern apartment - NOHO/SOHO,Manhattan,Apartment,0,Entire home/apt,10012,1,1,0,220
13373889,close to Manhattan country setting,Staten Island,House,80,Entire home/apt,10305,4,1,1,132
13379969,Apartment in the Heart of Brooklyn,Brooklyn,Apartment,85,Private room,11230,2,1,4,140
13384586,Clinton Hill BdRm in Artists' Home,Brooklyn,Apartment,90,Private room,11238,1,1,23,62
13391703,Private Room in Greenwich Village,Manhattan,Apartment,0,Private room,10012,1,1,0,75
13407785,Unique waterfront location in NYC,Bronx,House,0,Entire home/apt,10465,2,1,0,150
13404790,1 Bedroom Apt in East Village,Manhattan,Apartment,0,Entire home/apt,10003,1,1,1,90
13407952,Cozy REAL 1BR in the East Village,Manhattan,Apartment,90,Entire home/apt,10009,2,1,4,90
13413163,Quiet/Private/Large apt in SoHo,Manhattan,Apartment,90,Entire home/apt,10012,1,1,8,260
13423087,Spacious Kid friendly 2 bedroom!,Manhattan,Apartment,0,Entire home/apt,10016,2,1,0,400
13419231,Sunny Two-Bedroom Sleeps 5,Manhattan,Apartment,100,Entire home/apt,10021,3,1,3,275
13417903,Quiet Studio in Mid-town East,Manhattan,Apartment,0,Entire home/apt,10022,1,1,0,275
13410485,Upper East Side Sunny 1 Bedroom,Manhattan,Apartment,90,Entire home/apt,10029,1,1,7,140
13413454,Cozy 1 bedroom! Lots of convenience,Manhattan,Apartment,85,Entire home/apt,10029,1,1,9,125
13413536,Shoppers Paradise  3bd Loft in SoHo,Manhattan,Loft,95,Entire home/apt,10012,3,1,35,599
13413536,Big & Bright 3bed Artist Loft,Manhattan,Loft,95,Entire home/apt,10013,3,1,52,549
13420595,Bedroom in prime Williamsburg,Brooklyn,Apartment,0,Private room,11211,1,1,0,65
13423325,HUGE beautiful room in NYC!,Manhattan,Apartment,100,Private room,10033,1,1,1,50
13417741,Master bedroom 15 mins to Manhattan,Queens,Apartment,0,Private room,11106,1,1,0,100
13452050,Beautiful&Modern LARGE 1bd+Balcony,Brooklyn,Apartment,0,Entire home/apt,11222,1,1,0,150
13451939,"Charming, quiet and comfortable 1BR",Brooklyn,Apartment,90,Entire home/apt,11233,1,1,6,135
13451939,"Cozy, quiet and comfortable 1BR",Brooklyn,Apartment,95,Entire home/apt,11233,1,1,9,135
13447134,Apartment 10min from Grand Central!,Manhattan,Apartment,85,Entire home/apt,10016,1,1,44,200
13465206,One bedroom in Upper East Side,Manhattan,Apartment,80,Entire home/apt,10021,1,1,1,155
13427294,Perfect Summer getaway in NYC!,Manhattan,Apartment,100,Entire home/apt,10040,2,1,1,100
13451045,Pull-out Sofa in Our Living Room,Brooklyn,Apartment,0,Private room,0,1,1,0,35
13456857,Beautiful Room in Williamsburg!,Brooklyn,Apartment,85,Private room,11206,1,1,4,70
13451102,Cozy private room UWS,Manhattan,Apartment,85,Private room,10025,1,1,52,102
13435721,Charming Private Bed in a Walkup,Manhattan,Apartment,90,Private room,10075,1,1,95,90
13460098,Beautiful 1 Bedrm Suite/Ocean view,Staten Island,Apartment,0,Private room,10301,1,1,0,95
13486981,Bohemian Railroad in Williamsburg,Brooklyn,Apartment,80,Entire home/apt,11211,1,1,1,120
13503154,Apt #1: 2BR/1BA w/ Backyard,Brooklyn,Apartment,90,Entire home/apt,11213,3,1,12,180
13503154,Apt #2: Beautiful 2BR/1BA Crown Hgt,Brooklyn,Apartment,100,Entire home/apt,11213,3,1,3,180
13479257,"Bright, quiet home in hip Brooklyn!",Brooklyn,Apartment,0,Entire home/apt,11215,1,1,0,99
13501779,The Perfect Studio in Brooklyn,Brooklyn,Apartment,85,Entire home/apt,11216,2,1,3,85
13481367,Adorable East Village 1 Bedroom,Manhattan,Apartment,95,Entire home/apt,10009,1,1,6,199
13466953,Heart of Soho 1 bedroom apt,Manhattan,Apartment,85,Entire home/apt,10012,2,1,63,239
13485303,Artsy W Village 1B - Private Garden,Manhattan,Apartment,100,Entire home/apt,10014,1,1,9,219
13500220,Beautiful 2BR on Riverside Park,Manhattan,Apartment,100,Entire home/apt,10024,2,1,1,450
13478871,Hooked up 1BR! Heart of UES! DEAL!,Manhattan,Apartment,85,Entire home/apt,10028,2,1,35,140
13483550,Brand new apt close to Central Park,Manhattan,Apartment,100,Entire home/apt,10029,1,1,6,110
13478871,Hooked up APT Next2 Express Subway!,Manhattan,Apartment,80,Entire home/apt,10030,2,1,9,92
13478871,GREAT CR4SH PAD IN NYC -SUPER DEAL!,Manhattan,Apartment,65,Entire home/apt,10031,2,1,10,100
13478871,4 Bedroom APT NEXT to Subway -DEAL!,Manhattan,Apartment,70,Entire home/apt,10037,6,1,8,175
13506708,Spacious UES 1 BD Apt near the Park,Manhattan,Apartment,100,Entire home/apt,10075,2,1,6,200
13501034,darling small studio,Manhattan,Apartment,80,Entire home/apt,10128,1,1,1,100
13480692,3 minutes to Midtown Manhattan!,Queens,Apartment,85,Entire home/apt,11101,1,1,47,175
13486397,Sunny Studio Apartment in Astoria,Queens,Apartment,100,Entire home/apt,11106,1,1,2,75
13484512,Nicco's Room,Brooklyn,Apartment,0,Private room,11206,1,1,0,50
13504003,"Comfortable modernloft , city view",Brooklyn,Loft,0,Private room,11221,1,1,0,80
13499885,1BR in a  2BR in East Village,Manhattan,Apartment,80,Private room,10003,1,1,2,120
13481312,"Private bedroom, women only.",Manhattan,Apartment,100,Private room,10025,1,1,4,80
13501341,"Sunny, spacious room in Bushwick",Queens,Apartment,0,Private room,11237,1,1,0,45
13492573,Clean and Comfortable King Bedroom,Queens,Apartment,0,Private room,11435,1,1,0,105
13524695,Modern 2 BR Just Steps From Park,Brooklyn,Apartment,0,Entire home/apt,11211,2,1,0,300
13524185,Private 1 Bedroom Apartment,Brooklyn,Apartment,90,Entire home/apt,11221,1,1,31,79
13535952,Beautiful Studio Near Times Square,Manhattan,Apartment,0,Entire home/apt,10036,1,1,0,300
13528081,"10 minutes to Manhattan,Brand New",Queens,Apartment,90,Entire home/apt,11102,2,1,35,140
13541243,Great 2br apt min away from US OPEN,Queens,Apartment,0,Entire home/apt,11102,2,1,0,255
13530123,Four-Bedroom Victorian Near Ferry,Staten Island,Apartment,95,Entire home/apt,10301,6,1,23,195
13520796,Cobble Hill/Columbia Water Front,Brooklyn,Apartment,100,Private room,11201,1,1,4,68
13544233,"Good Morning, Brooklyn!",Brooklyn,Apartment,0,Private room,11238,1,1,0,75
13544929,Lovely Bedroom for Two in New York,Queens,Apartment,80,Private room,11377,1,1,1,60
13541481,let's make a deal...,Queens,House,0,Shared room,11418,2,1,0,2500
13571025,Beautiful and Bright Studio,Brooklyn,Apartment,100,Entire home/apt,11222,1,1,6,110
13555958,Charming Ft Greene Garden Apartment,Brooklyn,Apartment,95,Entire home/apt,11238,2,1,22,135
13583128,Luxury 2 Bedroom in FiDi,Manhattan,Apartment,100,Entire home/apt,10005,2,1,2,233
13561646,3 Bedroom Apartment on Ave A & 3RD,Manhattan,Apartment,0,Entire home/apt,10009,3,1,0,300
13569805,Spacious Brownstone Apartment SoHo,Manhattan,Apartment,90,Entire home/apt,10012,2,1,15,384
13560857,Studio Apartment in West Village,Manhattan,Apartment,90,Entire home/apt,10014,1,1,10,225
13574875,Lovely 1 Bdrm Apt - Upper East Side,Manhattan,Apartment,95,Entire home/apt,10128,1,1,15,130
13568363,"Beautiful, Spacious, Great Location",Brooklyn,Apartment,0,Private room,11225,1,1,0,37
13561388,3 beds- Central Park- Upper West,Manhattan,Apartment,90,Private room,10025,3,1,30,110
13583451,Sunny View in Hamilton Heights,Manhattan,Apartment,0,Private room,10030,1,1,0,70
13559186,Clean room 15min to Midtown,Manhattan,Apartment,0,Private room,10031,1,1,0,60
13561853,Beautiful room minutes to Manhattan,Queens,Apartment,95,Private room,11104,1,1,22,65
13562603,"Spacious, calm & quiet space in BK",Brooklyn,Apartment,100,Shared room,11226,1,1,2,50
13617737,HUGE Beautiful Sunny Apartment,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,2,115
13611255,Apartment - private kitchen & bath,Brooklyn,Apartment,85,Entire home/apt,11221,3,1,48,80
13611255,Bedstuy Apartment for Rent,Brooklyn,Apartment,90,Entire home/apt,11221,3,1,22,85
13601009,Brooklyn L House,Brooklyn,Apartment,100,Entire home/apt,11222,1,1,3,200
13596401,GREAT LOCATION IN NEW YORK CITY,Manhattan,Apartment,95,Entire home/apt,10011,1,1,23,181
13597844,Great Space in Hell's Kitchen 3 Fl,Manhattan,Apartment,90,Entire home/apt,10019,2,1,26,99
13603519,Historic Harlem Brownstone Apartmnt,Manhattan,Apartment,0,Entire home/apt,10027,2,1,0,148
13596820,GORGEOUS LUXURY APARTMENT AND VIEW!,Brooklyn,Apartment,90,Private room,11222,1,1,5,189
13596953,Sunny apt in heart of East Village,Manhattan,Apartment,95,Private room,10003,1,1,16,110
13604945,"Manhattan, room in East Village",Manhattan,Apartment,90,Private room,10009,1,1,29,80
13595585,Hudson River Downtown for Female,Manhattan,Apartment,100,Private room,10280,1,1,1,75
13610384,Cozy Bedroom in Astoria,Queens,Apartment,0,Private room,11103,1,1,0,90
13616961,"Hell""s Kitchen Apt close to all",Manhattan,Apartment,0,Shared room,10019,2,1,0,100
13585308,Cozy living room near city!,Manhattan,Apartment,85,Shared room,10029,1,1,16,65
13644183,Cosy Spacious KID-FRIENDLY 1BR,Brooklyn,Apartment,100,Entire home/apt,11222,1,1,1,98
13637847,"Spacious, Sunny 1 Bedroom Apartment",Brooklyn,Apartment,90,Entire home/apt,11238,1,1,7,129
13640971,Gallerist Duplex-Lower East Side,Manhattan,Apartment,0,Entire home/apt,10002,2,1,0,300
13621646,Private Rooftop in the East Village,Manhattan,Apartment,100,Entire home/apt,10009,2,1,1,175
13639666,Modern 3 Bedroom Chelsea Apartment,Manhattan,Apartment,60,Entire home/apt,10010,3,1,1,275
13639666,NEW!! Luxurious 1Bedroom / Doorman,Manhattan,Apartment,80,Entire home/apt,10021,3,1,17,200
13639666,Best 3 Bedroom Sleeps 6 in Chelsea,Manhattan,Apartment,60,Entire home/apt,10022,3,1,6,200
13639666,Stunning 1BR Duplex Midtown Sleep/5,Manhattan,Apartment,75,Entire home/apt,10022,3,1,44,150
13644820,Rustic Midtown 1 Bedroom,Manhattan,Apartment,90,Entire home/apt,10022,1,1,7,150
13648736,Home by the park,Manhattan,Apartment,60,Entire home/apt,10025,1,1,3,144
13634669,Amazing 1 Bedroom + Backyard(for 4),Manhattan,Apartment,85,Entire home/apt,10027,2,1,23,162
13645573,apt ( new construction),Manhattan,Apartment,75,Entire home/apt,10029,1,1,8,115
13632321,Battery Park City Riverview Studio,Manhattan,Apartment,100,Entire home/apt,10280,1,1,2,160
13649613,(Blue)Nice airy room in nice home,Bronx,House,90,Private room,10453,1,1,10,55
13649613,(Red) Cozy room in beautiful home,Bronx,House,90,Private room,10453,1,1,28,50
13649613,Huge airy room perfect for two!,Bronx,House,90,Private room,10453,1,1,10,65
13636138,Sunny Room W/ Private Bathroom,Brooklyn,Apartment,90,Private room,11201,1,1,4,110
13625960,Spacious Private Room ard Columbia,Manhattan,Apartment,80,Private room,10027,1,1,1,40
13646181,Female Summer Sublet Near CUMC,Manhattan,Apartment,0,Private room,10032,1,1,0,1100
13631524,Spacious 1BD in Upper East Side,Manhattan,Apartment,100,Private room,10035,1,1,4,85
13631524,Sun-drenched 1BD in Upper East Side,Manhattan,Apartment,90,Private room,10035,1,1,33,70
13621509,"New York City, NYC, Big Apple",Queens,Apartment,80,Private room,11374,1,1,3,70
13643479,Superb room in the safest NYC spot,Queens,Apartment,95,Shared room,11101,1,1,13,45
13652819,Brooklyn Quiet Sweets,Brooklyn,Apartment,100,Entire home/apt,11206,1,1,3,103
13664880,"Private, Bright Brooklyn Apartment",Brooklyn,Apartment,90,Entire home/apt,11237,1,1,4,50
13663055,Studio in Kips Bay (Manhattan),Manhattan,Apartment,95,Entire home/apt,10010,2,1,11,150
13668221,"Large clean studio, center of town",Manhattan,Apartment,90,Entire home/apt,10019,1,1,16,175
13670664,Modern Columbus Circle Apartment,Manhattan,Apartment,80,Entire home/apt,10019,2,1,20,230
13664245,"Private, Large room with closet!",Bronx,House,90,Private room,0,4,1,24,48
13668294,Brooklyn Garden Getaway Deal!,Brooklyn,Apartment,100,Private room,11206,1,1,4,70
13668474,Private room in a 2BR luxury apt,Brooklyn,Apartment,90,Private room,11206,1,1,7,85
13670148,Private Room in Williamsburg Loft,Brooklyn,Apartment,80,Private room,11206,1,1,2,75
13670790,Awesome Room in Brooklyn,Brooklyn,Apartment,0,Private room,11216,1,1,0,38
13664593,Private Bushwick Room (Oct Sublet),Brooklyn,Apartment,0,Private room,11237,1,1,0,65
13664226,Cozy 3 bedroom on upper west side,Manhattan,Apartment,90,Private room,10025,1,1,12,100
13665883,1 BR A Block Away from Times Sq,Manhattan,Apartment,90,Private room,10036,1,1,2,400
13667779,Private Cosy Harlem Bedroom,Manhattan,Apartment,100,Private room,10039,1,1,4,50
13667779,Sunny Peaceful Harlem Space,Manhattan,Apartment,0,Private room,10039,1,1,0,80
13678557,Spacious/Sunny Harlem living room,Manhattan,Apartment,0,Shared room,10037,1,1,0,75
13709712,1 Bedroom Apartment in Brooklyn,Brooklyn,Apartment,90,Entire home/apt,11232,2,1,51,150
13701753,Wall Street Loft,Manhattan,Apartment,100,Entire home/apt,10006,2,1,4,180
13701753,Perfect location to explore NYC,Manhattan,Apartment,90,Entire home/apt,10016,2,1,61,168
13702804,Cozy 1 BR Apt in East Harlem,Manhattan,Apartment,85,Entire home/apt,10029,2,1,16,130
13713350,COMFORTABLE & CHIC APT IN NYC!,Manhattan,Apartment,90,Entire home/apt,10031,2,1,9,110
13714741,Quiet One Bedroom Apt,Manhattan,Apartment,100,Entire home/apt,10033,2,1,4,110
13702937,Great Studio on UES (88th and 3rd),Manhattan,Apartment,0,Entire home/apt,10128,1,1,0,130
13705706,1 Bedroom in Prime Williamsburg,Brooklyn,Apartment,0,Private room,11211,1,1,0,65
13697437,Charming NYC Town House Apartment,Brooklyn,Apartment,70,Private room,11221,2,1,2,145
13708762,Sunny room available in BedStuy,Brooklyn,Apartment,100,Private room,11221,1,1,2,41
13713602,Penthouse Master Bedroom,Brooklyn,Apartment,0,Private room,11222,2,1,0,100
13682977,In the heart of Financial District,Manhattan,Apartment,0,Private room,10005,1,1,0,80
13707331,"Private, Spacious Hideaway!",Manhattan,Apartment,90,Private room,10027,1,1,24,137
13701847,Cozy Room in Harlem!,Manhattan,Apartment,0,Private room,10031,1,1,0,55
13717740,Room in Washington Heights,Manhattan,Apartment,90,Private room,10032,1,1,3,70
13714247,Private Full Studio in NYC,Manhattan,Apartment,0,Private room,10044,1,1,0,80
13741393,Private Brooklyn Studio,Brooklyn,Apartment,90,Entire home/apt,11201,1,1,40,119
13736277,Cozy spacious apt in Brooklyn!,Brooklyn,Apartment,100,Entire home/apt,11216,1,1,2,100
13756871,The Amber at The Gatling,Brooklyn,Apartment,95,Entire home/apt,11238,2,1,13,189
13752339,Sunny 1 br heart of Williamsburg,Brooklyn,Apartment,95,Entire home/apt,11249,2,1,34,175
13756871,The Diamond at The Gatling,Brooklyn,House,100,Entire home/apt,11238,3,1,1,750
13756871,The Emerald at The Gatling,Brooklyn,House,90,Entire home/apt,11238,2,1,18,198
13756871,The Gatling,Brooklyn,House,100,Entire home/apt,11238,4,1,6,550
13732508,Beautiful 1BR in lower Manhattan,Manhattan,Apartment,90,Entire home/apt,10004,1,1,12,150
13744047,Large 3BR/2BA DoormanTerrace Sleep8,Manhattan,Apartment,80,Entire home/apt,10010,4,1,10,400
13735165,Cozy 2 Bed in the Heart of Chelsea!,Manhattan,Apartment,90,Entire home/apt,10011,2,1,13,399
13744047,New 1 Bedroom with Patio /Sleep 5,Manhattan,Apartment,90,Entire home/apt,10016,2,1,50,150
13744047,2BR/Sleep6 / NYC Spacious /Midtown,Manhattan,Apartment,0,Entire home/apt,10022,3,1,0,175
13753679,Large Estudio in Midtown East,Manhattan,Apartment,90,Entire home/apt,10022,1,1,2,199
13745948,Steps from Central Park!!,Manhattan,Apartment,90,Entire home/apt,10024,2,1,4,225
13736818,HARLEM STUDIO,Manhattan,Apartment,95,Entire home/apt,10026,1,1,33,105
13755151,One Bedroom Apartment,Manhattan,Apartment,0,Entire home/apt,10027,2,1,0,183
13742546,Manhattan 2Bed/2Bath near A train,Manhattan,Apartment,0,Entire home/apt,10033,3,1,0,145
13734665,"2 Bedroom PENTHOUSE 1,000 SF",Queens,Apartment,100,Entire home/apt,11101,2,1,3,569
13748469,"BigApt CloseToTrain, mins to TimeSq",Queens,Apartment,95,Entire home/apt,11368,3,1,49,98
13749091,Charming Private Studio with Garden,Queens,House,90,Entire home/apt,11416,1,1,41,84
13750728,Awesome 1901 Styled Master Bedroom.,Bronx,House,90,Private room,10455,3,1,27,60
13750728,Gayle's Warm Retreat,Bronx,House,85,Private room,10455,1,1,55,60
13750728,Huge Room! Sleep Four,Bronx,House,85,Private room,10455,4,1,39,60
13750728,"Lovely, Warm, Serene. Sleeps upto 4",Bronx,House,85,Private room,10455,3,1,41,60
13755656,Beautiful room in gorgeous apt.,Brooklyn,Apartment,0,Private room,11201,1,1,0,200
13753950,Private Room in PRIME WILLIAMSBURG,Brooklyn,Apartment,0,Private room,11206,1,1,0,50
